"","index","Cases","week","year","mm","temperature","avg_hum","Cases01","Cases02","Cases03","Cases04","Cases05","Cases06","Cases07","Cases08","Cases09","Cases10","Cases11","Cases12","Cases13","Cases14","Cases15","Cases16","Cases17","Cases18","Cases19","Cases20","temperature01","temperature02","temperature03","temperature04","temperature05","temperature06","temperature07","temperature08","temperature09","temperature10","temperature11","temperature12","temperature13","temperature14","temperature15","temperature16","temperature17","temperature18","temperature19","temperature20","avg_hum01","avg_hum02","avg_hum03","avg_hum04","avg_hum05","avg_hum06","avg_hum07","avg_hum08","avg_hum09","avg_hum10","avg_hum11","avg_hum12","avg_hum13","avg_hum14","avg_hum15","avg_hum16","avg_hum17","avg_hum18","avg_hum19","avg_hum20","mm01","mm02","mm03","mm04","mm05","mm06","mm07","mm08","mm09","mm10","mm11","mm12","mm13","mm14","mm15","mm16","mm17","mm18","mm19","mm20","mm21","mm22","mm23","mm24"
"236","2016-27",12,"27",2016,66.6,26.025,54.8571428571429,17,23,26,14,27,40,41,36,41,75,52,86,43,101,82,101,48,59,79,45,26.9571428571429,27.6464285714286,27.6410714285714,28.5196428571429,28.8267857142857,29.5428571428571,30.6035714285714,29.0767857142857,30.2071428571429,28.5785714285714,29.3857142857143,30.4,29.6982142857143,30.4053571428571,29.6642857142857,29.2303571428571,27.8732142857143,27.7821428571429,28.3803571428571,26.1357142857143,50.1428571428571,61.1428571428571,50.5714285714286,46.5714285714286,43.2857142857143,39.2857142857143,44.2857142857143,41.8571428571429,48.1428571428571,36.2857142857143,23.4285714285714,28,20.5714285714286,14,14.7142857142857,14.2857142857143,15.5714285714286,15.7142857142857,22.7142857142857,14,71,33.6,32.2,44.4,22,6.1,64.8,44.5,0,0,0,27,0,0,11.8,0,0,0,0,0,0,0,0,0
"237","2016-28",11,"28",2016,76.9,25.9803571428571,60.8571428571429,12,17,23,26,14,27,40,41,36,41,75,52,86,43,101,82,101,48,59,79,26.025,26.9571428571429,27.6464285714286,27.6410714285714,28.5196428571429,28.8267857142857,29.5428571428571,30.6035714285714,29.0767857142857,30.2071428571429,28.5785714285714,29.3857142857143,30.4,29.6982142857143,30.4053571428571,29.6642857142857,29.2303571428571,27.8732142857143,27.7821428571429,28.3803571428571,54.8571428571429,50.1428571428571,61.1428571428571,50.5714285714286,46.5714285714286,43.2857142857143,39.2857142857143,44.2857142857143,41.8571428571429,48.1428571428571,36.2857142857143,23.4285714285714,28,20.5714285714286,14,14.7142857142857,14.2857142857143,15.5714285714286,15.7142857142857,22.7142857142857,66.6,71,33.6,32.2,44.4,22,6.1,64.8,44.5,0,0,0,27,0,0,11.8,0,0,0,0,0,0,0,0
"238","2016-29",13,"29",2016,40,26.0089285714286,64.1428571428571,11,12,17,23,26,14,27,40,41,36,41,75,52,86,43,101,82,101,48,59,25.9803571428571,26.025,26.9571428571429,27.6464285714286,27.6410714285714,28.5196428571429,28.8267857142857,29.5428571428571,30.6035714285714,29.0767857142857,30.2071428571429,28.5785714285714,29.3857142857143,30.4,29.6982142857143,30.4053571428571,29.6642857142857,29.2303571428571,27.8732142857143,27.7821428571429,60.8571428571429,54.8571428571429,50.1428571428571,61.1428571428571,50.5714285714286,46.5714285714286,43.2857142857143,39.2857142857143,44.2857142857143,41.8571428571429,48.1428571428571,36.2857142857143,23.4285714285714,28,20.5714285714286,14,14.7142857142857,14.2857142857143,15.5714285714286,15.7142857142857,76.9,66.6,71,33.6,32.2,44.4,22,6.1,64.8,44.5,0,0,0,27,0,0,11.8,0,0,0,0,0,0,0
"239","2016-30",12,"30",2016,115.2,25.9571428571429,62,13,11,12,17,23,26,14,27,40,41,36,41,75,52,86,43,101,82,101,48,26.0089285714286,25.9803571428571,26.025,26.9571428571429,27.6464285714286,27.6410714285714,28.5196428571429,28.8267857142857,29.5428571428571,30.6035714285714,29.0767857142857,30.2071428571429,28.5785714285714,29.3857142857143,30.4,29.6982142857143,30.4053571428571,29.6642857142857,29.2303571428571,27.8732142857143,64.1428571428571,60.8571428571429,54.8571428571429,50.1428571428571,61.1428571428571,50.5714285714286,46.5714285714286,43.2857142857143,39.2857142857143,44.2857142857143,41.8571428571429,48.1428571428571,36.2857142857143,23.4285714285714,28,20.5714285714286,14,14.7142857142857,14.2857142857143,15.5714285714286,40,76.9,66.6,71,33.6,32.2,44.4,22,6.1,64.8,44.5,0,0,0,27,0,0,11.8,0,0,0,0,0,0
"240","2016-31",7,"31",2016,109.5,25.2089285714286,67.4285714285714,12,13,11,12,17,23,26,14,27,40,41,36,41,75,52,86,43,101,82,101,25.9571428571429,26.0089285714286,25.9803571428571,26.025,26.9571428571429,27.6464285714286,27.6410714285714,28.5196428571429,28.8267857142857,29.5428571428571,30.6035714285714,29.0767857142857,30.2071428571429,28.5785714285714,29.3857142857143,30.4,29.6982142857143,30.4053571428571,29.6642857142857,29.2303571428571,62,64.1428571428571,60.8571428571429,54.8571428571429,50.1428571428571,61.1428571428571,50.5714285714286,46.5714285714286,43.2857142857143,39.2857142857143,44.2857142857143,41.8571428571429,48.1428571428571,36.2857142857143,23.4285714285714,28,20.5714285714286,14,14.7142857142857,14.2857142857143,115.2,40,76.9,66.6,71,33.6,32.2,44.4,22,6.1,64.8,44.5,0,0,0,27,0,0,11.8,0,0,0,0,0
"241","2016-32",13,"32",2016,87.6,25.1517857142857,68.5714285714286,7,12,13,11,12,17,23,26,14,27,40,41,36,41,75,52,86,43,101,82,25.2089285714286,25.9571428571429,26.0089285714286,25.9803571428571,26.025,26.9571428571429,27.6464285714286,27.6410714285714,28.5196428571429,28.8267857142857,29.5428571428571,30.6035714285714,29.0767857142857,30.2071428571429,28.5785714285714,29.3857142857143,30.4,29.6982142857143,30.4053571428571,29.6642857142857,67.4285714285714,62,64.1428571428571,60.8571428571429,54.8571428571429,50.1428571428571,61.1428571428571,50.5714285714286,46.5714285714286,43.2857142857143,39.2857142857143,44.2857142857143,41.8571428571429,48.1428571428571,36.2857142857143,23.4285714285714,28,20.5714285714286,14,14.7142857142857,109.5,115.2,40,76.9,66.6,71,33.6,32.2,44.4,22,6.1,64.8,44.5,0,0,0,27,0,0,11.8,0,0,0,0
"242","2016-33",19,"33",2016,68.2,24.8303571428571,67.2857142857143,13,7,12,13,11,12,17,23,26,14,27,40,41,36,41,75,52,86,43,101,25.1517857142857,25.2089285714286,25.9571428571429,26.0089285714286,25.9803571428571,26.025,26.9571428571429,27.6464285714286,27.6410714285714,28.5196428571429,28.8267857142857,29.5428571428571,30.6035714285714,29.0767857142857,30.2071428571429,28.5785714285714,29.3857142857143,30.4,29.6982142857143,30.4053571428571,68.5714285714286,67.4285714285714,62,64.1428571428571,60.8571428571429,54.8571428571429,50.1428571428571,61.1428571428571,50.5714285714286,46.5714285714286,43.2857142857143,39.2857142857143,44.2857142857143,41.8571428571429,48.1428571428571,36.2857142857143,23.4285714285714,28,20.5714285714286,14,87.6,109.5,115.2,40,76.9,66.6,71,33.6,32.2,44.4,22,6.1,64.8,44.5,0,0,0,27,0,0,11.8,0,0,0
"243","2016-34",26,"34",2016,62.5,25.54375,59,19,13,7,12,13,11,12,17,23,26,14,27,40,41,36,41,75,52,86,43,24.8303571428571,25.1517857142857,25.2089285714286,25.9571428571429,26.0089285714286,25.9803571428571,26.025,26.9571428571429,27.6464285714286,27.6410714285714,28.5196428571429,28.8267857142857,29.5428571428571,30.6035714285714,29.0767857142857,30.2071428571429,28.5785714285714,29.3857142857143,30.4,29.6982142857143,67.2857142857143,68.5714285714286,67.4285714285714,62,64.1428571428571,60.8571428571429,54.8571428571429,50.1428571428571,61.1428571428571,50.5714285714286,46.5714285714286,43.2857142857143,39.2857142857143,44.2857142857143,41.8571428571429,48.1428571428571,36.2857142857143,23.4285714285714,28,20.5714285714286,68.2,87.6,109.5,115.2,40,76.9,66.6,71,33.6,32.2,44.4,22,6.1,64.8,44.5,0,0,0,27,0,0,11.8,0,0
"244","2016-35",22,"35",2016,136.9,24.9571428571429,57.2857142857143,26,19,13,7,12,13,11,12,17,23,26,14,27,40,41,36,41,75,52,86,25.54375,24.8303571428571,25.1517857142857,25.2089285714286,25.9571428571429,26.0089285714286,25.9803571428571,26.025,26.9571428571429,27.6464285714286,27.6410714285714,28.5196428571429,28.8267857142857,29.5428571428571,30.6035714285714,29.0767857142857,30.2071428571429,28.5785714285714,29.3857142857143,30.4,59,67.2857142857143,68.5714285714286,67.4285714285714,62,64.1428571428571,60.8571428571429,54.8571428571429,50.1428571428571,61.1428571428571,50.5714285714286,46.5714285714286,43.2857142857143,39.2857142857143,44.2857142857143,41.8571428571429,48.1428571428571,36.2857142857143,23.4285714285714,28,62.5,68.2,87.6,109.5,115.2,40,76.9,66.6,71,33.6,32.2,44.4,22,6.1,64.8,44.5,0,0,0,27,0,0,11.8,0
"245","2016-36",11,"36",2016,82.8,25.5151785714286,68.1428571428571,22,26,19,13,7,12,13,11,12,17,23,26,14,27,40,41,36,41,75,52,24.9571428571429,25.54375,24.8303571428571,25.1517857142857,25.2089285714286,25.9571428571429,26.0089285714286,25.9803571428571,26.025,26.9571428571429,27.6464285714286,27.6410714285714,28.5196428571429,28.8267857142857,29.5428571428571,30.6035714285714,29.0767857142857,30.2071428571429,28.5785714285714,29.3857142857143,57.2857142857143,59,67.2857142857143,68.5714285714286,67.4285714285714,62,64.1428571428571,60.8571428571429,54.8571428571429,50.1428571428571,61.1428571428571,50.5714285714286,46.5714285714286,43.2857142857143,39.2857142857143,44.2857142857143,41.8571428571429,48.1428571428571,36.2857142857143,23.4285714285714,136.9,62.5,68.2,87.6,109.5,115.2,40,76.9,66.6,71,33.6,32.2,44.4,22,6.1,64.8,44.5,0,0,0,27,0,0,11.8
"246","2016-37",16,"37",2016,38.5,25.4214285714286,51.4285714285714,11,22,26,19,13,7,12,13,11,12,17,23,26,14,27,40,41,36,41,75,25.5151785714286,24.9571428571429,25.54375,24.8303571428571,25.1517857142857,25.2089285714286,25.9571428571429,26.0089285714286,25.9803571428571,26.025,26.9571428571429,27.6464285714286,27.6410714285714,28.5196428571429,28.8267857142857,29.5428571428571,30.6035714285714,29.0767857142857,30.2071428571429,28.5785714285714,68.1428571428571,57.2857142857143,59,67.2857142857143,68.5714285714286,67.4285714285714,62,64.1428571428571,60.8571428571429,54.8571428571429,50.1428571428571,61.1428571428571,50.5714285714286,46.5714285714286,43.2857142857143,39.2857142857143,44.2857142857143,41.8571428571429,48.1428571428571,36.2857142857143,82.8,136.9,62.5,68.2,87.6,109.5,115.2,40,76.9,66.6,71,33.6,32.2,44.4,22,6.1,64.8,44.5,0,0,0,27,0,0
"247","2016-38",13,"38",2016,90.2,25.8491071428571,62.7142857142857,16,11,22,26,19,13,7,12,13,11,12,17,23,26,14,27,40,41,36,41,25.4214285714286,25.5151785714286,24.9571428571429,25.54375,24.8303571428571,25.1517857142857,25.2089285714286,25.9571428571429,26.0089285714286,25.9803571428571,26.025,26.9571428571429,27.6464285714286,27.6410714285714,28.5196428571429,28.8267857142857,29.5428571428571,30.6035714285714,29.0767857142857,30.2071428571429,51.4285714285714,68.1428571428571,57.2857142857143,59,67.2857142857143,68.5714285714286,67.4285714285714,62,64.1428571428571,60.8571428571429,54.8571428571429,50.1428571428571,61.1428571428571,50.5714285714286,46.5714285714286,43.2857142857143,39.2857142857143,44.2857142857143,41.8571428571429,48.1428571428571,38.5,82.8,136.9,62.5,68.2,87.6,109.5,115.2,40,76.9,66.6,71,33.6,32.2,44.4,22,6.1,64.8,44.5,0,0,0,27,0
"248","2016-39",7,"39",2016,43.7,26.1446428571429,53,13,16,11,22,26,19,13,7,12,13,11,12,17,23,26,14,27,40,41,36,25.8491071428571,25.4214285714286,25.5151785714286,24.9571428571429,25.54375,24.8303571428571,25.1517857142857,25.2089285714286,25.9571428571429,26.0089285714286,25.9803571428571,26.025,26.9571428571429,27.6464285714286,27.6410714285714,28.5196428571429,28.8267857142857,29.5428571428571,30.6035714285714,29.0767857142857,62.7142857142857,51.4285714285714,68.1428571428571,57.2857142857143,59,67.2857142857143,68.5714285714286,67.4285714285714,62,64.1428571428571,60.8571428571429,54.8571428571429,50.1428571428571,61.1428571428571,50.5714285714286,46.5714285714286,43.2857142857143,39.2857142857143,44.2857142857143,41.8571428571429,90.2,38.5,82.8,136.9,62.5,68.2,87.6,109.5,115.2,40,76.9,66.6,71,33.6,32.2,44.4,22,6.1,64.8,44.5,0,0,0,27
"249","2016-40",6,"40",2016,0.6,26.6803571428571,56.1428571428571,7,13,16,11,22,26,19,13,7,12,13,11,12,17,23,26,14,27,40,41,26.1446428571429,25.8491071428571,25.4214285714286,25.5151785714286,24.9571428571429,25.54375,24.8303571428571,25.1517857142857,25.2089285714286,25.9571428571429,26.0089285714286,25.9803571428571,26.025,26.9571428571429,27.6464285714286,27.6410714285714,28.5196428571429,28.8267857142857,29.5428571428571,30.6035714285714,53,62.7142857142857,51.4285714285714,68.1428571428571,57.2857142857143,59,67.2857142857143,68.5714285714286,67.4285714285714,62,64.1428571428571,60.8571428571429,54.8571428571429,50.1428571428571,61.1428571428571,50.5714285714286,46.5714285714286,43.2857142857143,39.2857142857143,44.2857142857143,43.7,90.2,38.5,82.8,136.9,62.5,68.2,87.6,109.5,115.2,40,76.9,66.6,71,33.6,32.2,44.4,22,6.1,64.8,44.5,0,0,0
"250","2016-41",7,"41",2016,0,27.0821428571429,54.4285714285714,6,7,13,16,11,22,26,19,13,7,12,13,11,12,17,23,26,14,27,40,26.6803571428571,26.1446428571429,25.8491071428571,25.4214285714286,25.5151785714286,24.9571428571429,25.54375,24.8303571428571,25.1517857142857,25.2089285714286,25.9571428571429,26.0089285714286,25.9803571428571,26.025,26.9571428571429,27.6464285714286,27.6410714285714,28.5196428571429,28.8267857142857,29.5428571428571,56.1428571428571,53,62.7142857142857,51.4285714285714,68.1428571428571,57.2857142857143,59,67.2857142857143,68.5714285714286,67.4285714285714,62,64.1428571428571,60.8571428571429,54.8571428571429,50.1428571428571,61.1428571428571,50.5714285714286,46.5714285714286,43.2857142857143,39.2857142857143,0.6,43.7,90.2,38.5,82.8,136.9,62.5,68.2,87.6,109.5,115.2,40,76.9,66.6,71,33.6,32.2,44.4,22,6.1,64.8,44.5,0,0
"251","2016-42",11,"42",2016,0,26.8125,62.7142857142857,7,6,7,13,16,11,22,26,19,13,7,12,13,11,12,17,23,26,14,27,27.0821428571429,26.6803571428571,26.1446428571429,25.8491071428571,25.4214285714286,25.5151785714286,24.9571428571429,25.54375,24.8303571428571,25.1517857142857,25.2089285714286,25.9571428571429,26.0089285714286,25.9803571428571,26.025,26.9571428571429,27.6464285714286,27.6410714285714,28.5196428571429,28.8267857142857,54.4285714285714,56.1428571428571,53,62.7142857142857,51.4285714285714,68.1428571428571,57.2857142857143,59,67.2857142857143,68.5714285714286,67.4285714285714,62,64.1428571428571,60.8571428571429,54.8571428571429,50.1428571428571,61.1428571428571,50.5714285714286,46.5714285714286,43.2857142857143,0,0.6,43.7,90.2,38.5,82.8,136.9,62.5,68.2,87.6,109.5,115.2,40,76.9,66.6,71,33.6,32.2,44.4,22,6.1,64.8,44.5,0
"252","2016-43",7,"43",2016,0,27.5142857142857,52.1428571428571,11,7,6,7,13,16,11,22,26,19,13,7,12,13,11,12,17,23,26,14,26.8125,27.0821428571429,26.6803571428571,26.1446428571429,25.8491071428571,25.4214285714286,25.5151785714286,24.9571428571429,25.54375,24.8303571428571,25.1517857142857,25.2089285714286,25.9571428571429,26.0089285714286,25.9803571428571,26.025,26.9571428571429,27.6464285714286,27.6410714285714,28.5196428571429,62.7142857142857,54.4285714285714,56.1428571428571,53,62.7142857142857,51.4285714285714,68.1428571428571,57.2857142857143,59,67.2857142857143,68.5714285714286,67.4285714285714,62,64.1428571428571,60.8571428571429,54.8571428571429,50.1428571428571,61.1428571428571,50.5714285714286,46.5714285714286,0,0,0.6,43.7,90.2,38.5,82.8,136.9,62.5,68.2,87.6,109.5,115.2,40,76.9,66.6,71,33.6,32.2,44.4,22,6.1,64.8,44.5
"253","2016-44",7,"44",2016,0,27.5410714285714,31.7142857142857,7,11,7,6,7,13,16,11,22,26,19,13,7,12,13,11,12,17,23,26,27.5142857142857,26.8125,27.0821428571429,26.6803571428571,26.1446428571429,25.8491071428571,25.4214285714286,25.5151785714286,24.9571428571429,25.54375,24.8303571428571,25.1517857142857,25.2089285714286,25.9571428571429,26.0089285714286,25.9803571428571,26.025,26.9571428571429,27.6464285714286,27.6410714285714,52.1428571428571,62.7142857142857,54.4285714285714,56.1428571428571,53,62.7142857142857,51.4285714285714,68.1428571428571,57.2857142857143,59,67.2857142857143,68.5714285714286,67.4285714285714,62,64.1428571428571,60.8571428571429,54.8571428571429,50.1428571428571,61.1428571428571,50.5714285714286,0,0,0,0.6,43.7,90.2,38.5,82.8,136.9,62.5,68.2,87.6,109.5,115.2,40,76.9,66.6,71,33.6,32.2,44.4,22,6.1,64.8
"254","2016-45",4,"45",2016,0,27.2553571428571,24.8571428571429,7,7,11,7,6,7,13,16,11,22,26,19,13,7,12,13,11,12,17,23,27.5410714285714,27.5142857142857,26.8125,27.0821428571429,26.6803571428571,26.1446428571429,25.8491071428571,25.4214285714286,25.5151785714286,24.9571428571429,25.54375,24.8303571428571,25.1517857142857,25.2089285714286,25.9571428571429,26.0089285714286,25.9803571428571,26.025,26.9571428571429,27.6464285714286,31.7142857142857,52.1428571428571,62.7142857142857,54.4285714285714,56.1428571428571,53,62.7142857142857,51.4285714285714,68.1428571428571,57.2857142857143,59,67.2857142857143,68.5714285714286,67.4285714285714,62,64.1428571428571,60.8571428571429,54.8571428571429,50.1428571428571,61.1428571428571,0,0,0,0,0.6,43.7,90.2,38.5,82.8,136.9,62.5,68.2,87.6,109.5,115.2,40,76.9,66.6,71,33.6,32.2,44.4,22,6.1
"255","2016-46",2,"46",2016,0,26.5660714285714,19.1428571428571,4,7,7,11,7,6,7,13,16,11,22,26,19,13,7,12,13,11,12,17,27.2553571428571,27.5410714285714,27.5142857142857,26.8125,27.0821428571429,26.6803571428571,26.1446428571429,25.8491071428571,25.4214285714286,25.5151785714286,24.9571428571429,25.54375,24.8303571428571,25.1517857142857,25.2089285714286,25.9571428571429,26.0089285714286,25.9803571428571,26.025,26.9571428571429,24.8571428571429,31.7142857142857,52.1428571428571,62.7142857142857,54.4285714285714,56.1428571428571,53,62.7142857142857,51.4285714285714,68.1428571428571,57.2857142857143,59,67.2857142857143,68.5714285714286,67.4285714285714,62,64.1428571428571,60.8571428571429,54.8571428571429,50.1428571428571,0,0,0,0,0,0.6,43.7,90.2,38.5,82.8,136.9,62.5,68.2,87.6,109.5,115.2,40,76.9,66.6,71,33.6,32.2,44.4,22
"256","2016-47",8,"47",2016,0,25.2196428571429,15.4285714285714,2,4,7,7,11,7,6,7,13,16,11,22,26,19,13,7,12,13,11,12,26.5660714285714,27.2553571428571,27.5410714285714,27.5142857142857,26.8125,27.0821428571429,26.6803571428571,26.1446428571429,25.8491071428571,25.4214285714286,25.5151785714286,24.9571428571429,25.54375,24.8303571428571,25.1517857142857,25.2089285714286,25.9571428571429,26.0089285714286,25.9803571428571,26.025,19.1428571428571,24.8571428571429,31.7142857142857,52.1428571428571,62.7142857142857,54.4285714285714,56.1428571428571,53,62.7142857142857,51.4285714285714,68.1428571428571,57.2857142857143,59,67.2857142857143,68.5714285714286,67.4285714285714,62,64.1428571428571,60.8571428571429,54.8571428571429,0,0,0,0,0,0,0.6,43.7,90.2,38.5,82.8,136.9,62.5,68.2,87.6,109.5,115.2,40,76.9,66.6,71,33.6,32.2,44.4
"257","2016-48",20,"48",2016,0,25.9339285714286,18.5714285714286,8,2,4,7,7,11,7,6,7,13,16,11,22,26,19,13,7,12,13,11,25.2196428571429,26.5660714285714,27.2553571428571,27.5410714285714,27.5142857142857,26.8125,27.0821428571429,26.6803571428571,26.1446428571429,25.8491071428571,25.4214285714286,25.5151785714286,24.9571428571429,25.54375,24.8303571428571,25.1517857142857,25.2089285714286,25.9571428571429,26.0089285714286,25.9803571428571,15.4285714285714,19.1428571428571,24.8571428571429,31.7142857142857,52.1428571428571,62.7142857142857,54.4285714285714,56.1428571428571,53,62.7142857142857,51.4285714285714,68.1428571428571,57.2857142857143,59,67.2857142857143,68.5714285714286,67.4285714285714,62,64.1428571428571,60.8571428571429,0,0,0,0,0,0,0,0.6,43.7,90.2,38.5,82.8,136.9,62.5,68.2,87.6,109.5,115.2,40,76.9,66.6,71,33.6,32.2
"258","2016-49",14,"49",2016,0,26.5428571428571,16.2857142857143,20,8,2,4,7,7,11,7,6,7,13,16,11,22,26,19,13,7,12,13,25.9339285714286,25.2196428571429,26.5660714285714,27.2553571428571,27.5410714285714,27.5142857142857,26.8125,27.0821428571429,26.6803571428571,26.1446428571429,25.8491071428571,25.4214285714286,25.5151785714286,24.9571428571429,25.54375,24.8303571428571,25.1517857142857,25.2089285714286,25.9571428571429,26.0089285714286,18.5714285714286,15.4285714285714,19.1428571428571,24.8571428571429,31.7142857142857,52.1428571428571,62.7142857142857,54.4285714285714,56.1428571428571,53,62.7142857142857,51.4285714285714,68.1428571428571,57.2857142857143,59,67.2857142857143,68.5714285714286,67.4285714285714,62,64.1428571428571,0,0,0,0,0,0,0,0,0.6,43.7,90.2,38.5,82.8,136.9,62.5,68.2,87.6,109.5,115.2,40,76.9,66.6,71,33.6
"259","2016-50",15,"50",2016,0,23.4107142857143,14.8571428571429,14,20,8,2,4,7,7,11,7,6,7,13,16,11,22,26,19,13,7,12,26.5428571428571,25.9339285714286,25.2196428571429,26.5660714285714,27.2553571428571,27.5410714285714,27.5142857142857,26.8125,27.0821428571429,26.6803571428571,26.1446428571429,25.8491071428571,25.4214285714286,25.5151785714286,24.9571428571429,25.54375,24.8303571428571,25.1517857142857,25.2089285714286,25.9571428571429,16.2857142857143,18.5714285714286,15.4285714285714,19.1428571428571,24.8571428571429,31.7142857142857,52.1428571428571,62.7142857142857,54.4285714285714,56.1428571428571,53,62.7142857142857,51.4285714285714,68.1428571428571,57.2857142857143,59,67.2857142857143,68.5714285714286,67.4285714285714,62,0,0,0,0,0,0,0,0,0,0.6,43.7,90.2,38.5,82.8,136.9,62.5,68.2,87.6,109.5,115.2,40,76.9,66.6,71
"260","2016-51",25,"51",2016,0,22.4125,14.5714285714286,15,14,20,8,2,4,7,7,11,7,6,7,13,16,11,22,26,19,13,7,23.4107142857143,26.5428571428571,25.9339285714286,25.2196428571429,26.5660714285714,27.2553571428571,27.5410714285714,27.5142857142857,26.8125,27.0821428571429,26.6803571428571,26.1446428571429,25.8491071428571,25.4214285714286,25.5151785714286,24.9571428571429,25.54375,24.8303571428571,25.1517857142857,25.2089285714286,14.8571428571429,16.2857142857143,18.5714285714286,15.4285714285714,19.1428571428571,24.8571428571429,31.7142857142857,52.1428571428571,62.7142857142857,54.4285714285714,56.1428571428571,53,62.7142857142857,51.4285714285714,68.1428571428571,57.2857142857143,59,67.2857142857143,68.5714285714286,67.4285714285714,0,0,0,0,0,0,0,0,0,0,0.6,43.7,90.2,38.5,82.8,136.9,62.5,68.2,87.6,109.5,115.2,40,76.9,66.6
"261","2016-52",9,"52",2016,0,22.1055555555556,19,25,15,14,20,8,2,4,7,7,11,7,6,7,13,16,11,22,26,19,13,22.4125,23.4107142857143,26.5428571428571,25.9339285714286,25.2196428571429,26.5660714285714,27.2553571428571,27.5410714285714,27.5142857142857,26.8125,27.0821428571429,26.6803571428571,26.1446428571429,25.8491071428571,25.4214285714286,25.5151785714286,24.9571428571429,25.54375,24.8303571428571,25.1517857142857,14.5714285714286,14.8571428571429,16.2857142857143,18.5714285714286,15.4285714285714,19.1428571428571,24.8571428571429,31.7142857142857,52.1428571428571,62.7142857142857,54.4285714285714,56.1428571428571,53,62.7142857142857,51.4285714285714,68.1428571428571,57.2857142857143,59,67.2857142857143,68.5714285714286,0,0,0,0,0,0,0,0,0,0,0,0.6,43.7,90.2,38.5,82.8,136.9,62.5,68.2,87.6,109.5,115.2,40,76.9
"262","2017-01",6,"01",2017,0,21.5535714285714,14.25,9,25,15,14,20,8,2,4,7,7,11,7,6,7,13,16,11,22,26,19,22.1055555555556,22.4125,23.4107142857143,26.5428571428571,25.9339285714286,25.2196428571429,26.5660714285714,27.2553571428571,27.5410714285714,27.5142857142857,26.8125,27.0821428571429,26.6803571428571,26.1446428571429,25.8491071428571,25.4214285714286,25.5151785714286,24.9571428571429,25.54375,24.8303571428571,19,14.5714285714286,14.8571428571429,16.2857142857143,18.5714285714286,15.4285714285714,19.1428571428571,24.8571428571429,31.7142857142857,52.1428571428571,62.7142857142857,54.4285714285714,56.1428571428571,53,62.7142857142857,51.4285714285714,68.1428571428571,57.2857142857143,59,67.2857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0.6,43.7,90.2,38.5,82.8,136.9,62.5,68.2,87.6,109.5,115.2,40
"263","2017-02",10,"02",2017,0,21.7758928571429,17.7142857142857,6,9,25,15,14,20,8,2,4,7,7,11,7,6,7,13,16,11,22,26,21.5535714285714,22.1055555555556,22.4125,23.4107142857143,26.5428571428571,25.9339285714286,25.2196428571429,26.5660714285714,27.2553571428571,27.5410714285714,27.5142857142857,26.8125,27.0821428571429,26.6803571428571,26.1446428571429,25.8491071428571,25.4214285714286,25.5151785714286,24.9571428571429,25.54375,14.25,19,14.5714285714286,14.8571428571429,16.2857142857143,18.5714285714286,15.4285714285714,19.1428571428571,24.8571428571429,31.7142857142857,52.1428571428571,62.7142857142857,54.4285714285714,56.1428571428571,53,62.7142857142857,51.4285714285714,68.1428571428571,57.2857142857143,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,43.7,90.2,38.5,82.8,136.9,62.5,68.2,87.6,109.5,115.2
"264","2017-03",16,"03",2017,0,23.7116071428571,16.7142857142857,10,6,9,25,15,14,20,8,2,4,7,7,11,7,6,7,13,16,11,22,21.7758928571429,21.5535714285714,22.1055555555556,22.4125,23.4107142857143,26.5428571428571,25.9339285714286,25.2196428571429,26.5660714285714,27.2553571428571,27.5410714285714,27.5142857142857,26.8125,27.0821428571429,26.6803571428571,26.1446428571429,25.8491071428571,25.4214285714286,25.5151785714286,24.9571428571429,17.7142857142857,14.25,19,14.5714285714286,14.8571428571429,16.2857142857143,18.5714285714286,15.4285714285714,19.1428571428571,24.8571428571429,31.7142857142857,52.1428571428571,62.7142857142857,54.4285714285714,56.1428571428571,53,62.7142857142857,51.4285714285714,68.1428571428571,57.2857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,43.7,90.2,38.5,82.8,136.9,62.5,68.2,87.6,109.5
"265","2017-04",42,"04",2017,0,24.7857142857143,10.4285714285714,16,10,6,9,25,15,14,20,8,2,4,7,7,11,7,6,7,13,16,11,23.7116071428571,21.7758928571429,21.5535714285714,22.1055555555556,22.4125,23.4107142857143,26.5428571428571,25.9339285714286,25.2196428571429,26.5660714285714,27.2553571428571,27.5410714285714,27.5142857142857,26.8125,27.0821428571429,26.6803571428571,26.1446428571429,25.8491071428571,25.4214285714286,25.5151785714286,16.7142857142857,17.7142857142857,14.25,19,14.5714285714286,14.8571428571429,16.2857142857143,18.5714285714286,15.4285714285714,19.1428571428571,24.8571428571429,31.7142857142857,52.1428571428571,62.7142857142857,54.4285714285714,56.1428571428571,53,62.7142857142857,51.4285714285714,68.1428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,43.7,90.2,38.5,82.8,136.9,62.5,68.2,87.6
