"","data_set","unit","prediction_horizon","model","prediction_time","pred_mean","pred_var","lb50","ub50","lb95","ub95","obs","unit_wise_log_score","multiv_log_score"
"4574","noroBE",4,2,"naive",299,3.04473654923164,5.41821017900254,1,4,0,9,6,2.86733296431058,2.34957565869789
"4575","noroBE",4,3,"naive",299,3.41566665278862,6.40267151278725,2,5,0,10,4,2.02082720585681,3.47745684801191
"4576","noroBE",4,4,"naive",299,4.13439456799977,8.5107119690905,2,6,0,11,12,4.82187206661753,3.05611085107892
"4577","noroBE",5,1,"naive",299,2.64205976202865,4.42924777792263,1,4,0,8,5,2.61464533741866,2.2374256845861
"4578","noroBE",5,2,"naive",299,3.25956330761087,5.97978193686637,1,5,0,9,3,1.79596205077713,2.34957565869789
"4579","noroBE",5,3,"naive",299,3.65666503897338,7.08004677110128,2,5,0,10,6,2.60434357645721,3.47745684801191
"4580","noroBE",5,4,"naive",299,4.42610407013328,9.44176549255705,2,6,0,12,11,4.15485586894777,3.05611085107892
"4581","noroBE",6,1,"naive",299,2.62216716321749,4.38254429744022,1,4,0,8,4,2.17139965109919,2.2374256845861
"4582","noroBE",6,2,"naive",299,3.23502140053149,5.91443209064444,1,5,0,9,4,2.04066640421258,2.34957565869789
"4583","noroBE",6,3,"naive",299,3.62913327316986,7.00115841510168,2,5,0,10,11,4.83998536704229,3.47745684801191
"4584","noroBE",6,4,"naive",299,4.39277904326258,9.33319695257875,2,6,0,12,3,1.91480401257543,3.05611085107892
"4585","noroBE",7,1,"naive",299,4.90557776682056,11.066777663954,2,7,0,13,8,2.86976197513757,2.2374256845861
"4586","noroBE",7,2,"naive",299,6.05211188678122,15.4298665436498,3,8,0,15,7,2.45773807108941,2.34957565869789
"4587","noroBE",7,3,"naive",299,6.78942050202698,18.5912784980836,4,9,1,17,11,3.17059711100177,3.47745684801191
"4588","noroBE",7,4,"naive",299,8.21805699936487,25.5091827035821,5,11,1,20,13,3.29791352535092,3.05611085107892
"4589","noroBE",8,1,"naive",299,3.20281410837933,5.82913891390677,1,5,0,9,1,1.77378386642179,2.2374256845861
"4590","noroBE",8,2,"naive",299,3.95137744376974,7.94881789152138,2,5,0,11,3,1.85504777892419,2.34957565869789
"4591","noroBE",8,3,"naive",299,4.43276058504023,9.46351967805017,2,6,0,12,8,3.02392256663373,3.47745684801191
"4592","noroBE",8,4,"naive",299,5.36550639948178,12.7361668407389,3,7,0,14,11,3.63009214175068,3.05611085107892
"4593","noroBE",9,1,"naive",299,2.39971769905577,3.87408360368544,1,3,0,7,2,1.5431438383864,2.2374256845861
"4594","noroBE",9,2,"naive",299,2.96058093495227,5.2046635745209,1,4,0,8,2,1.62632103784061,2.34957565869789
"4595","noroBE",9,3,"naive",299,3.3212586405711,6.14542557739822,1,5,0,9,2,1.69875193895383,3.47745684801191
"4596","noroBE",9,4,"naive",299,4.02012112958648,8.15786160491577,2,6,0,11,3,1.86346159481408,3.05611085107892
"4597","noroBE",10,1,"naive",299,5.34364249464447,12.6543559081648,3,7,0,14,5,2.16918573443289,2.2374256845861
"4598","noroBE",10,2,"naive",299,6.59256132463836,17.7199517523648,3,9,1,17,9,2.77628709168655,2.34957565869789
"4599","noroBE",10,3,"naive",299,7.39571109320239,21.3994770798207,4,10,1,18,21,5.62583733217036,3.47745684801191
"4600","noroBE",10,4,"naive",299,8.95192384926325,29.469106659628,5,12,1,22,9,2.63928246843385,3.05611085107892
"4601","noroBE",11,1,"naive",299,3.91396086178758,7.83605421864496,2,5,0,11,8,3.25491682473973,2.2374256845861
"4602","noroBE",11,2,"naive",299,4.82873377652592,10.7984198532681,2,7,0,13,4,2.03114827416482,2.34957565869789
"4603","noroBE",11,3,"naive",299,5.41700231497396,12.929822807366,3,7,0,14,16,5.37106663966737,3.47745684801191
"4604","noroBE",11,4,"naive",299,6.55685323612771,17.5640288495418,3,9,1,17,9,2.7811960807274,3.05611085107892
"4605","noroBE",12,1,"naive",299,2.98169803276729,5.25790782506003,1,4,0,9,4,2.08128010667038,2.2374256845861
"4606","noroBE",12,2,"naive",299,3.67858200698731,7.14312419618238,2,5,0,10,8,3.38722264479745,2.34957565869789
"4607","noroBE",12,3,"naive",299,4.12673138961254,8.48684065183125,2,6,0,11,14,5.77066775393693,3.47745684801191
"4608","noroBE",12,4,"naive",299,4.99508224166982,11.3831609121924,3,7,0,13,5,2.16435658068131,3.05611085107892
"4609","noroBE",1,1,"naive",300,3.40032485572339,6.35042949847682,2,5,0,9,5,2.32819497538283,2.34888386502705
"4610","noroBE",1,2,"naive",300,3.81508458473038,7.5287685568895,2,5,0,10,6,2.55459406216595,3.47776336860867
"4611","noroBE",1,3,"naive",300,4.61775311881518,10.0584937327732,2,6,0,12,7,2.65428856871305,3.05578359119407
"4612","noroBE",1,4,"naive",300,5.49670542840151,13.2057672404025,3,7,0,14,8,2.73181357497251,3.22472064568493
"4613","noroBE",2,1,"naive",300,2.31619733701792,3.68502166987603,1,3,0,7,2,1.5346415295348,2.34888386502705
"4614","noroBE",2,2,"naive",300,2.59871898438679,4.32183785683873,1,4,0,8,3,1.80670124984364,3.47776336860867
"4615","noroBE",2,3,"naive",300,3.14547225063016,5.66993122514442,1,4,0,9,6,2.81434182979228,3.05578359119407
"4616","noroBE",2,4,"naive",300,3.74418769259828,7.32112907930287,2,5,0,10,4,1.99959764613293,3.22472064568493
"4617","noroBE",3,1,"naive",300,3.51745572677748,6.67430524654294,2,5,0,10,8,3.49042500530923,2.34888386502705
"4618","noroBE",3,2,"naive",300,3.94650266962375,7.92044355774399,2,5,0,11,8,3.23824378976163,3.47776336860867
"4619","noroBE",3,3,"naive",300,4.7768206985522,10.5988512616143,2,7,0,13,11,3.93166105598295,3.05578359119407
"4620","noroBE",3,4,"naive",300,5.68605024752158,13.9353671450888,3,8,0,15,15,4.8082922499352,3.22472064568493
"4621","noroBE",4,1,"naive",300,3.04213715097675,5.40345353494697,1,4,0,9,6,2.86860481558581,2.34888386502705
"4622","noroBE",4,2,"naive",300,3.41320639696877,6.38570529794416,2,5,0,9,4,2.02017222247169,3.47776336860867
"4623","noroBE",4,3,"naive",300,4.13132242148607,8.48618826810244,2,6,0,11,12,4.82732242702003,3.05578359119407
"4624","noroBE",4,4,"naive",300,4.91768654502819,11.088157143904,2,7,0,13,15,5.40856889453737,3.22472064568493
"4625","noroBE",5,1,"naive",300,3.26432009756035,5.9831502558319,1,5,0,9,3,1.79538665790272,2.34888386502705
"4626","noroBE",5,2,"naive",300,3.66249044201356,7.08503886130358,2,5,0,10,6,2.60185328529181,3.47776336860867
"4627","noroBE",5,3,"naive",300,4.43305417891125,9.44726603098836,2,6,0,12,11,4.15146133100893,3.05578359119407
"4628","noroBE",5,4,"naive",300,5.27685052506046,12.3815577421188,3,7,0,14,8,2.77676400259286,3.22472064568493
"4629","noroBE",6,1,"naive",300,3.23665518218853,5.90959677708307,1,5,0,9,4,2.0396058306286,2.34888386502705
"4630","noroBE",6,2,"naive",300,3.63145105705737,6.99623351786276,2,5,0,10,11,4.84017472657793,3.47776336860867
"4631","noroBE",6,3,"naive",300,4.39548431289537,9.32506602444688,2,6,0,12,3,1.9146284717049,3.05578359119407
"4632","noroBE",6,4,"naive",300,5.23212953605125,12.2169231180438,3,7,0,14,9,3.0649034892867,3.22472064568493
"4633","noroBE",7,1,"naive",300,6.05522367068057,15.4105077742524,3,8,0,15,7,2.45644164257174,2.34888386502705
"4634","noroBE",7,2,"naive",300,6.7938186683029,18.5705428315527,4,9,1,17,11,3.16909524693529,3.47776336860867
"4635","noroBE",7,3,"naive",300,8.22319312913416,25.4767079501925,5,11,1,20,13,3.29639346805396,3.05578359119407
"4636","noroBE",7,4,"naive",300,9.78841205856915,34.2351596003625,5,13,1,24,13,3.08268905516823,3.22472064568493
"4637","noroBE",8,1,"naive",300,3.93946401074316,7.89924234883909,2,5,0,11,3,1.8529391272585,2.34888386502705
"4638","noroBE",8,2,"naive",300,4.41998604756514,9.40467883926379,2,6,0,12,8,3.02851011665552,3.47776336860867
"4639","noroBE",8,3,"naive",300,5.34992184392315,12.6527566363331,3,7,0,14,11,3.63747430112736,3.05578359119407
"4640","noroBE",8,4,"naive",300,6.36823660433398,16.715725818043,3,9,1,16,5,2.22683557407731,3.22472064568493
"4641","noroBE",9,1,"naive",300,2.95562866132693,5.1845581994772,1,4,0,8,2,1.624931260959,2.34888386502705
"4642","noroBE",9,2,"naive",300,3.31614590442324,6.12199210422955,1,5,0,9,2,1.69728685737962,3.47776336860867
"4643","noroBE",9,3,"naive",300,4.01384104401943,8.12455199579987,2,6,0,11,3,1.86200495410919,3.05578359119407
"4644","noroBE",9,4,"naive",300,4.77784352859975,10.6023676268899,2,7,0,13,9,3.22457199964218,3.22472064568493
"4645","noroBE",10,1,"naive",300,6.58324384916766,17.6412412872412,3,9,1,17,9,2.77660556851978,2.34888386502705
"4646","noroBE",10,2,"naive",300,7.38624490075007,21.3063978522136,4,10,1,18,21,5.63590259186411,3.47776336860867
"4647","noroBE",10,3,"naive",300,8.94026191798886,29.3340116509536,5,12,1,22,9,2.6380437997153,3.05578359119407
"4648","noroBE",10,4,"naive",300,10.6419691463604,39.5381596514856,6,14,2,26,8,2.6428306012256,3.22472064568493
"4649","noroBE",11,1,"naive",300,4.83778255322012,10.8093630207243,2,7,0,13,4,2.03099023405328,2.34888386502705
"4650","noroBE",11,2,"naive",300,5.42787834285945,12.9450905628065,3,7,0,14,16,5.36576325568305,3.47776336860867
"4651","noroBE",11,3,"naive",300,6.56986800413495,17.582975779439,3,9,1,17,9,2.77844610369487,3.05578359119407
"4652","noroBE",11,4,"naive",300,7.82038974216009,23.4250168703561,4,10,1,19,14,3.59536440257323,3.22472064568493
"4653","noroBE",12,1,"naive",300,3.67818365163204,7.130125098333,2,5,0,10,8,3.38783973261827,2.34888386502705
"4654","noroBE",12,2,"naive",300,4.12683562440488,8.47224745748493,2,6,0,11,14,5.77486301867382,3.47776336860867
"4655","noroBE",12,3,"naive",300,4.99509451289925,11.3613493751478,3,7,0,13,5,2.16333678340602,3.05578359119407
"4656","noroBE",12,4,"naive",300,5.94587073366034,14.9663066864639,3,8,0,15,10,3.13441625807509,3.22472064568493
"4657","noroBE",1,1,"naive",301,3.81724415429727,7.52075455530663,2,5,0,10,6,2.55323846100717,3.47800719859792
"4658","noroBE",1,2,"naive",301,4.61988907427471,10.0446023375408,2,6,0,12,7,2.65297000906788,3.05560704048466
"4659","noroBE",1,3,"naive",301,5.49932773295297,13.1859032065777,3,7,0,14,8,2.73040085589463,3.22360960162118
"4660","noroBE",1,4,"naive",301,5.62868488450424,13.6811260988464,3,8,0,14,9,2.95477148724575,3.40763522744357
"4661","noroBE",2,1,"naive",301,2.59455336834986,4.30550963136342,1,4,0,8,3,1.80622423723098,3.47800719859792
"4662","noroBE",2,2,"naive",301,3.14010534159002,5.64622686626788,1,4,0,9,6,2.8167968808422,3.05560704048466
"4663","noroBE",2,3,"naive",301,3.73785346612696,7.28891530306423,2,5,0,10,4,1.99879143336627,3.22360960162118
"4664","noroBE",2,4,"naive",301,3.82577659069305,7.54586192499435,2,5,0,10,10,4.17768563207015,3.40763522744357
"4665","noroBE",3,1,"naive",301,3.95808951153239,7.9399396812942,2,5,0,11,8,3.2324660116235,3.47800719859792
"4666","noroBE",3,2,"naive",301,4.79034972618778,10.6227608954283,2,7,0,13,11,3.92489459384076,3.05560704048466
"4667","noroBE",3,3,"naive",301,5.70223714817306,13.966502275172,3,8,0,15,15,4.80030334495573,3.22360960162118
"4668","noroBE",3,4,"naive",301,5.83636720747786,14.4939949564337,3,8,0,15,11,3.44337336108746,3.40763522744357
"4669","noroBE",4,1,"naive",301,3.4190282655461,6.39014060912786,2,5,0,9,4,2.01864651159653,3.47800719859792
"4670","noroBE",4,2,"naive",301,4.13794106170835,8.4898749816155,2,6,0,11,12,4.82413811965898,3.05560704048466
"4671","noroBE",4,3,"naive",301,4.92563645406359,11.0921316968837,2,7,0,13,15,5.40549246312451,3.22360960162118
"4672","noroBE",4,4,"naive",301,5.0414990344035,11.5015072151225,3,7,0,13,13,4.51801508161126,3.40763522744357
"4673","noroBE",5,1,"naive",301,3.65727297415463,7.05687786009358,2,5,0,10,6,2.60294274266819,3.47800719859792
"4674","noroBE",5,2,"naive",301,4.4262810477858,9.40584900298611,2,6,0,12,11,4.15781506063175,3.05560704048466
"4675","noroBE",5,3,"naive",301,5.26886462609582,12.3246891565605,3,7,0,14,8,2.7777148532138,3.22360960162118
"4676","noroBE",5,4,"naive",301,5.3928007421154,12.7844685199493,3,7,0,14,7,2.51595841221555,3.40763522744357
"4677","noroBE",6,1,"naive",301,3.63040835525581,6.9802528542099,2,5,0,10,11,4.84425092736762,3.47800719859792
"4678","noroBE",6,2,"naive",301,4.39376765479376,9.30044913148212,2,6,0,12,3,1.91371796353589,3.05560704048466
"4679","noroBE",6,3,"naive",301,5.23016200772147,12.1827096660457,3,7,0,14,9,3.06510558673197,3.22360960162118
"4680","noroBE",6,4,"naive",301,5.35318774692527,12.6366628784285,3,7,0,14,7,2.52102924515073,3.40763522744357
"4681","noroBE",7,1,"naive",301,6.79029385546629,18.5093012838301,4,9,1,17,11,3.16932603039461,3.47800719859792
"4682","noroBE",7,2,"naive",301,8.21807647767778,25.3834812276235,5,11,1,20,13,3.29672812520038,3.05560704048466
"4683","noroBE",7,3,"naive",301,9.78246342252645,34.1050723315056,5,13,1,24,13,3.08204581921954,3.22360960162118
"4684","noroBE",7,4,"naive",301,10.012570021904,35.4928868536375,6,13,1,24,13,3.06152169511453,3.40763522744357
"4685","noroBE",8,1,"naive",301,4.4126819250842,9.36169884736146,2,6,0,12,8,3.03102575770457,3.47800719859792
"4686","noroBE",8,2,"naive",301,5.34052845191899,12.589596182656,3,7,0,14,11,3.64221382402751,3.05560704048466
"4687","noroBE",8,3,"naive",301,6.35714748819446,16.628751446148,3,9,1,16,5,2.22492470334851,3.22360960162118
"4688","noroBE",8,4,"naive",301,6.5066825824818,17.2671945077516,3,9,1,16,4,2.22641023912167,3.40763522744357
"4689","noroBE",9,1,"naive",301,3.31006305559306,6.09481313703021,1,5,0,9,2,1.69556507131725,3.47800719859792
"4690","noroBE",9,2,"naive",301,4.00606393711537,8.08502391452932,2,6,0,11,3,1.86027611652222,3.05560704048466
"4691","noroBE",9,3,"naive",301,4.76865529781577,10.5483587030811,2,7,0,13,9,3.22818859060261,3.22360960162118
"4692","noroBE",9,4,"naive",301,4.88082531131742,10.9356311304926,2,7,0,13,9,3.18457930466543,3.40763522744357
"4693","noroBE",10,1,"naive",301,7.38835959618121,21.2626167791442,4,10,1,18,21,5.63912669314988,3.47800719859792
"4694","noroBE",10,2,"naive",301,8.94189640366193,29.2642011386161,5,12,1,22,9,2.63661758898202,3.05560704048466
"4695","noroBE",10,3,"naive",301,10.6440691729315,39.4398638190757,6,14,2,26,8,2.64188421861199,3.22360960162118
"4696","noroBE",10,4,"naive",301,10.8944427705759,41.0608601047962,6,14,2,26,22,4.39322363957113,3.40763522744357
"4697","noroBE",11,1,"naive",301,5.41922245669997,12.8834977635414,3,7,0,14,16,5.37691625061754,3.47800719859792
"4698","noroBE",11,2,"naive",301,6.55871241313915,17.4920024200085,3,9,1,17,9,2.77892834875535,3.05560704048466
"4699","noroBE",11,3,"naive",301,7.80722404502786,23.2992057838432,4,10,1,19,14,3.59883715877906,3.22360960162118
"4700","noroBE",11,4,"naive",301,7.99086835812012,24.220237688263,4,11,1,20,13,3.34159603343979,3.40763522744357
"4701","noroBE",12,1,"naive",301,4.13833628742266,8.49110157650938,2,6,0,11,14,5.76635768849725,3.47800719859792
"4702","noroBE",12,2,"naive",301,5.00849666071677,11.3842053907794,3,7,0,13,5,2.16218785475097,3.05560704048466
"4703","noroBE",12,3,"naive",301,5.96191037140999,14.9960037830068,3,8,0,15,10,3.1296261916055,3.22360960162118
"4704","noroBE",12,4,"naive",301,6.10214855703917,15.5662468894341,3,8,0,16,15,4.55345859802938,3.40763522744357
"4705","noroBE",1,1,"naive",302,4.61559694444918,10.051155461148,2,6,0,12,7,2.65479570328525,3.05748473509623
"4706","noroBE",1,2,"naive",302,5.49456405155667,13.1974754420102,3,7,0,14,8,2.73221534640721,3.22430126864574
"4707","noroBE",1,3,"naive",302,5.62293739637401,13.6899905350605,3,8,0,14,9,2.95683645853064,3.40751763251689
"4708","noroBE",1,4,"naive",302,5.99903150055048,15.1813151829194,3,8,0,15,14,4.286249458778,4.24891930501394
"4709","noroBE",2,1,"naive",302,3.13194721331504,5.63469616784775,1,4,0,9,6,2.82118723737998,3.05748473509623
"4710","noroBE",2,2,"naive",302,3.72837680082735,7.27510587569414,2,5,0,10,4,2.00016398024937,3.22430126864574
"4711","noroBE",2,3,"naive",302,3.81548547699721,7.52988000462142,2,5,0,10,10,4.18438396494021,3.40751763251689
"4712","noroBE",2,4,"naive",302,4.07068689421287,8.29857825361423,2,6,0,11,7,2.81381079495969,4.24891930501394
"4713","noroBE",3,1,"naive",302,4.78996868086042,10.6439828430945,2,7,0,13,11,3.92397128289314,3.05748473509623
"4714","noroBE",3,2,"naive",302,5.70214211481129,13.9980609668698,3,8,0,15,15,4.79758397430338,3.22430126864574
"4715","noroBE",3,3,"naive",302,5.83536525117545,14.5234592485604,3,8,0,15,11,3.44364600298563,3.40751763251689
"4716","noroBE",3,4,"naive",302,6.22566774113356,16.1148481359542,3,8,1,16,11,3.31677917788784,4.24891930501394
"4717","noroBE",4,1,"naive",302,4.12396994115045,8.46326721408811,2,6,0,11,12,4.83416669144056,3.05748473509623
"4718","noroBE",4,2,"naive",302,4.9093144962747,11.0586774895325,2,7,0,13,15,5.41621501326941,3.22430126864574
"4719","noroBE",4,3,"naive",302,5.02401424619726,11.4640776872961,3,7,0,13,13,4.52787236317091,3.40751763251689
"4720","noroBE",4,4,"naive",302,5.3600489561892,12.6904195924053,3,7,0,14,12,3.96403571383566,4.24891930501394
"4721","noroBE",5,1,"naive",302,4.42045331033214,9.40610617688842,2,6,0,12,11,4.16025591331895,3.05748473509623
"4722","noroBE",5,2,"naive",302,5.2622584126947,12.3275934903433,3,7,0,14,8,2.77998502725671,3.22430126864574
"4723","noroBE",5,3,"naive",302,5.38520423831292,12.7845407521217,3,7,0,14,7,2.51801830741427,3.40751763251689
"4724","noroBE",5,4,"naive",302,5.74539739378388,14.1676559016987,3,8,0,15,13,4.09615334145239,4.24891930501394
"4725","noroBE",6,1,"naive",302,4.40822677569446,9.36633814262066,2,6,0,12,3,1.91653666918407,3.05748473509623
"4726","noroBE",6,2,"naive",302,5.24770352878611,12.2740086280876,3,7,0,14,9,3.06011932264071,3.22430126864574
"4727","noroBE",6,3,"naive",302,5.37030929846664,12.7287707595366,3,7,0,14,7,2.51991248352106,3.40751763251689
"4728","noroBE",6,4,"naive",302,5.72950619545856,14.1052388750037,3,8,0,15,5,2.18357922244945,4.24891930501394
"4729","noroBE",7,1,"naive",302,8.2092464363354,25.4039624471159,5,11,1,20,13,3.29901295295487,3.05748473509623
"4730","noroBE",7,2,"naive",302,9.77256699454746,34.1397729418573,5,13,1,24,13,3.08417537779977,3.22430126864574
"4731","noroBE",7,3,"naive",302,10.0008903157009,35.5200135736788,6,13,1,24,13,3.06375777387872,3.40751763251689
"4732","noroBE",7,4,"naive",302,10.6698068657368,39.7168237939339,6,14,2,26,11,2.81080914698194,4.24891930501394
"4733","noroBE",8,1,"naive",302,5.33855317583219,12.6102467076712,3,7,0,14,11,3.64256721485085,3.05748473509623
"4734","noroBE",8,2,"naive",302,6.35519581113506,16.6601554141288,3,9,1,16,5,2.22576657331929,3.22430126864574
"4735","noroBE",8,3,"naive",302,6.50367669798785,17.2957853560719,3,9,1,16,4,2.22648655267738,3.40751763251689
"4736","noroBE",8,4,"naive",302,6.93867966692726,19.2227444333102,4,9,1,17,9,2.73333509074241,4.24891930501394
"4737","noroBE",9,1,"naive",302,3.98918322409974,8.04946701336229,2,6,0,11,3,1.85894759696589,3.05748473509623
"4738","noroBE",9,2,"naive",302,4.74885979040511,10.502823463632,2,7,0,13,9,3.23620832088638,3.22430126864574
"4739","noroBE",9,3,"naive",302,4.85981072475452,10.8857830301766,2,7,0,13,9,3.19266904544171,3.40751763251689
"4740","noroBE",9,4,"naive",302,5.18486256726167,12.0438959985815,3,7,0,14,20,7.23794267420571,4.24891930501394
"4741","noroBE",10,1,"naive",302,8.96505446502808,29.4716840091104,5,12,1,22,9,2.63799695176321,3.05748473509623
"4742","noroBE",10,2,"naive",302,10.6723066542955,39.7329358076094,6,14,2,26,8,2.64485912601828,3.22430126864574
"4743","noroBE",10,3,"naive",302,10.9216512227222,41.3560711115433,6,14,2,26,22,4.38474745943427,3.40751763251689
"4744","noroBE",10,4,"naive",302,11.6521535106165,46.2939827291839,7,15,2,28,35,6.70880619176666,4.24891930501394
"4745","noroBE",11,1,"naive",302,6.58031061672263,17.6282481548903,3,9,1,17,9,2.77700257699564,3.05748473509623
"4746","noroBE",11,2,"naive",302,7.83342622804247,23.4898272477955,4,10,1,19,14,3.59193357667617,3.22430126864574
"4747","noroBE",11,3,"naive",302,8.01644404653324,24.4129742134857,4,11,1,20,13,3.33685400045984,3.40751763251689
"4748","noroBE",11,4,"naive",302,8.55262951861513,27.2158995890031,5,11,1,21,22,5.2563147007193,4.24891930501394
"4749","noroBE",12,1,"naive",302,5.03243039675618,11.4940884985486,3,7,0,13,5,2.16337603012238,3.05748473509623
"4750","noroBE",12,2,"naive",302,5.99077681235388,15.1478081717995,3,8,0,15,10,3.12238958492216,3.22430126864574
"4751","noroBE",12,3,"naive",302,6.13074352313199,15.720657625067,3,8,1,16,15,4.53502717774802,3.40751763251689
"4752","noroBE",12,4,"naive",302,6.54080259559381,17.4564753027969,3,9,1,17,19,5.57921614638823,4.24891930501394
