"","data_set","unit","prediction_horizon","lag_structure","prediction_time","pred_mean","pred_var","lb50","ub50","lb95","ub95","obs","unit_wise_log_score","unit_wise_pit_l","unit_wise_pit_u","multiv_log_score"
"3855","noroBE",3,4,"ar1",285,1.46590104803157,2.00909402224224,0,2,0,5,1,1.16901517495465,0.284977095697721,0.595649844659037,1.95706642197646
"3856","noroBE",4,4,"ar1",285,1.25891208002761,1.7234388985041,0,2,0,5,3,2.41466558124766,0.847048727987052,0.936445958020583,1.95706642197646
"3857","noroBE",5,4,"ar1",285,1.27876602208977,1.68310181961205,0,2,0,4,2,1.64049137295055,0.649972046071289,0.843856795230604,1.95706642197646
"3858","noroBE",6,4,"ar1",285,1.22859009527574,1.63167702414819,0,2,0,4,2,1.67253018964776,0.666675411277866,0.854446778197679,1.95706642197646
"3859","noroBE",7,4,"ar1",285,2.442354421938,3.76531423507908,1,3,0,7,0,1.96612905725797,0,0.139997731894453,1.95706642197646
"3860","noroBE",8,4,"ar1",285,1.45126336713223,2.00152394982903,0,2,0,5,1,1.16619772182491,0.289077378172158,0.600626667267896,1.95706642197646
"3861","noroBE",9,4,"ar1",285,1.04611672332758,1.36358735487847,0,2,0,4,3,2.67342013573907,0.891158943354245,0.960174721224453,1.95706642197646
"3862","noroBE",10,4,"ar1",285,2.54833408260834,4.07076262705882,1,4,0,7,0,2.02213853465656,0,0.132372079893189,1.95706642197646
"3863","noroBE",11,4,"ar1",285,1.93196132449199,2.80686922316698,1,3,0,6,1,1.29921075374891,0.200654123355297,0.47340109598894,1.95706642197646
"3864","noroBE",12,4,"ar1",285,1.5601071838759,2.21469436514549,0,2,0,5,1,1.19249634437329,0.267951472724011,0.571414242874831,1.95706642197646
"3865","noroBE",1,1,"ar1",286,1.45992018069236,1.84819750219767,0,2,0,5,1,1.15198158137803,0.274025457227718,0.590035406333769,1.83862800859954
"3866","noroBE",2,1,"ar1",286,0.553881442294685,0.609769295814275,0,1,0,2,2,2.42734785656778,0.886791535130098,0.975062163913285,1.83862800859954
"3867","noroBE",3,1,"ar1",286,1.52580390728742,1.94991657704555,0,2,0,5,1,1.16907544638045,0.260192977352839,0.570847002188887,1.83862800859954
"3868","noroBE",4,1,"ar1",286,1.45200807371049,1.83608822461263,0,2,0,5,3,2.18723818826207,0.807278993248007,0.919505262076874,1.83862800859954
"3869","noroBE",5,1,"ar1",286,1.36569850767619,1.70547511130075,0,2,0,5,0,1.21959791829319,0,0.295348897441519,1.83862800859954
"3870","noroBE",6,1,"ar1",286,1.0977260302784,1.31724483363297,0,2,0,4,0,1.00070592729284,0,0.367619836675174,1.83862800859954
"3871","noroBE",7,1,"ar1",286,1.83295282876921,2.44500209013322,1,3,0,6,1,1.26375144488775,0.205653629555922,0.488245537094094,1.83862800859954
"3872","noroBE",8,1,"ar1",286,1.55268705347084,1.99187626646588,0,2,0,5,7,5.70863727812809,0.994989559123634,0.998306748997098,1.83862800859954
"3873","noroBE",9,1,"ar1",286,1.02321473124401,1.21394401123074,0,2,0,4,2,1.76000271900554,0.728793983504544,0.900838379537293,1.83862800859954
"3874","noroBE",10,1,"ar1",286,2.10341865755486,2.90941903438176,1,3,0,6,0,1.78066793462456,0,0.168525545620469,1.83862800859954
"3875","noroBE",11,1,"ar1",286,1.4184525215419,1.78498579752625,0,2,0,5,0,1.26168019129586,0,0.283177833632991,1.83862800859954
"3876","noroBE",12,1,"ar1",286,1.37832994978714,1.72442085539386,0,2,0,5,1,1.13284961707833,0.292379246812173,0.614493292471425,1.83862800859954
"3877","noroBE",1,2,"ar1",286,1.36682963583308,1.82950769092962,0,2,0,5,3,2.2928011262965,0.824183336432601,0.925166535050495,2.06855197176197
"3878","noroBE",2,2,"ar1",286,0.74056595776993,0.883907568548541,0,1,0,3,2,2.09830630405693,0.824330378458447,0.946994386405985,2.06855197176197
"3879","noroBE",3,2,"ar1",286,1.47134516960583,2.02560984448745,0,2,0,5,1,1.17115535675266,0.28441205617683,0.594420619967703,2.06855197176197
"3880","noroBE",4,2,"ar1",286,1.30338616173075,1.81216942855003,0,2,0,5,9,7.73462722258205,0.999257246191035,0.999694661599657,2.06855197176197
"3881","noroBE",5,2,"ar1",286,1.27530565922682,1.66533472839247,0,2,0,4,1,1.13213560790974,0.327884369067881,0.650228489236947,2.06855197176197
"3882","noroBE",6,2,"ar1",286,1.178563882984,1.54766723690604,0,2,0,4,1,1.12232649080818,0.356474668472784,0.681996258472766,2.06855197176197
"3883","noroBE",7,2,"ar1",286,2.26732727333423,3.32859199691465,1,3,0,7,2,1.49571171065869,0.396273668497736,0.62036272988717,2.06855197176197
"3884","noroBE",8,2,"ar1",286,1.45222932463708,1.98808696916214,0,2,0,5,2,1.58091531815015,0.59965406262799,0.805440714344409,2.06855197176197
"3885","noroBE",9,2,"ar1",286,1.04009101156943,1.3433257055121,0,2,0,4,2,1.79530559153934,0.726171870014702,0.89224856297386,2.06855197176197
"3886","noroBE",10,2,"ar1",286,2.4593000987862,3.81924620179073,1,4,0,7,2,1.51863870605505,0.363911764176836,0.582921585038251,2.06855197176197
"3887","noroBE",11,2,"ar1",286,1.762726346603,2.42989871052281,1,3,0,6,0,1.4993805016286,0,0.223268431744345,2.06855197176197
"3888","noroBE",12,2,"ar1",286,1.47985656123849,2.00997986700082,0,2,0,5,0,1.27170580607306,0,0.280352985838548,2.06855197176197
"3889","noroBE",1,3,"ar1",286,1.36437326153395,1.81813674652614,0,2,0,5,4,3.10888783099468,0.925756642063732,0.970407228798277,1.94984152912732
"3890","noroBE",2,3,"ar1",286,0.798824565810095,0.981963753719993,0,1,0,3,3,3.11564155628109,0.936400096508527,0.980750141477031,1.94984152912732
"3891","noroBE",3,3,"ar1",286,1.44969118898447,1.98378796965512,0,2,0,5,1,1.16526777406191,0.288525729666779,0.600364878083102,1.94984152912732
"3892","noroBE",4,3,"ar1",286,1.26762352866521,1.76951029943152,0,2,0,5,3,2.41261846762682,0.845654793302956,0.935235217068971,1.94984152912732
"3893","noroBE",5,3,"ar1",286,1.27690518191949,1.71269939070408,0,2,0,5,2,1.65018356393699,0.652030885773004,0.844045544191866,1.94984152912732
